experiment,instrument,run,spots,bases,size,published
ERX552291[accn],Illumina HiSeq 2000,ERR594315,"29,758,680",6G,3.4Gb,2014-09-07
ERX552291[accn],Illumina HiSeq 2000,ERR594315,"29,758,680",6G,3.4Gb,2014-09-07
ERX552303[accn],Illumina HiSeq 2000,ERR594329,"178,517,957",35.2G,22.3Gb,2014-09-07
ERX552303[accn],Illumina HiSeq 2000,ERR594329,"178,517,957",35.2G,22.3Gb,2014-09-07
ERX555914[accn],Illumina HiSeq 2000,ERR598993,"179,380,493",35.7G,22.7Gb,2014-09-13
ERX555914[accn],Illumina HiSeq 2000,ERR598993,"179,380,493",35.7G,22.7Gb,2014-09-13
ERX556002[accn],Illumina HiSeq 2000,ERR599140,"28,107,661",5.4G,3.3Gb,2014-09-13
ERX556002[accn],Illumina HiSeq 2000,ERR599140,"28,107,661",5.4G,3.3Gb,2014-09-13
ERX556039[accn],Illumina HiSeq 2000,ERR599073,"34,674,548",6.9G,3.9Gb,2014-09-13
ERX556039[accn],Illumina HiSeq 2000,ERR599073,"34,674,548",6.9G,3.9Gb,2014-09-13
ERX555962[accn],Illumina HiSeq 2000,ERR599092,"169,336,043",33.7G,21Gb,2014-09-13
ERX555962[accn],Illumina HiSeq 2000,ERR599092,"169,336,043",33.7G,21Gb,2014-09-13
ERX556082[accn],Illumina HiSeq 2000,ERR598951,"30,171,447",6G,3.6Gb,2014-09-13
ERX556082[accn],Illumina HiSeq 2000,ERR598951,"30,171,447",6G,3.6Gb,2014-09-13
ERX555952[accn],Illumina HiSeq 2000,ERR599043,"198,608,764",39.2G,25.4Gb,2014-09-13
ERX555952[accn],Illumina HiSeq 2000,ERR599043,"198,608,764",39.2G,25.4Gb,2014-09-13
ERX556032[accn],Illumina HiSeq 2000,ERR599094,"164,146,857",32.5G,20.8Gb,2014-09-13
ERX556032[accn],Illumina HiSeq 2000,ERR599094,"164,146,857",32.5G,20.8Gb,2014-09-13
ERX556124[accn],Illumina HiSeq 2000,ERR599153,"29,167,051",5.8G,3.3Gb,2014-09-13
ERX556124[accn],Illumina HiSeq 2000,ERR599153,"29,167,051",5.8G,3.3Gb,2014-09-13
ERX556018[accn],Illumina HiSeq 2000,ERR598969,"34,486,935",6.4G,3.8Gb,2014-09-13
ERX556018[accn],Illumina HiSeq 2000,ERR598969,"34,486,935",6.4G,3.8Gb,2014-09-13
ERX555912[accn],Illumina HiSeq 2000,ERR599106,"166,388,827",32.5G,21Gb,2014-09-13
ERX555912[accn],Illumina HiSeq 2000,ERR599106,"166,388,827",32.5G,21Gb,2014-09-13
ERX140296[accn],454 GS FLX Titanium,ERR164417,"687,518",386.1M,830.5Mb,2013-04-18
ERX556080[accn],Illumina HiSeq 2000,ERR599041,"48,683,248",9.7G,6Gb,2014-09-13
ERX556080[accn],Illumina HiSeq 2000,ERR599041,"48,683,248",9.7G,6Gb,2014-09-13
ERX556022[accn],Illumina HiSeq 2000,ERR599116,"127,806,508",25.5G,15.5Gb,2014-09-13
ERX556022[accn],Illumina HiSeq 2000,ERR599116,"127,806,508",25.5G,15.5Gb,2014-09-13
ERX556066[accn],Illumina HiSeq 2000,ERR599155,"22,345,279",4.5G,2.5Gb,2014-09-13
ERX556066[accn],Illumina HiSeq 2000,ERR599155,"22,345,279",4.5G,2.5Gb,2014-09-13
ERX556055[accn],Illumina HiSeq 2000,ERR599061,"29,953,054",6G,3.6Gb,2014-09-13
ERX556055[accn],Illumina HiSeq 2000,ERR599061,"29,953,054",6G,3.6Gb,2014-09-13
ERX555931[accn],Illumina HiSeq 2000,ERR599097,"167,058,316",33G,21.2Gb,2014-09-13
ERX555931[accn],Illumina HiSeq 2000,ERR599097,"167,058,316",33G,21.2Gb,2014-09-13
ERX556035[accn],Illumina HiSeq 2000,ERR599049,"85,133,875",16.8G,11Gb,2014-09-13
ERX556035[accn],Illumina HiSeq 2000,ERR599049,"85,133,875",16.8G,11Gb,2014-09-13
ERX555946[accn],Illumina HiSeq 2000,ERR599134,"42,401,297",8.4G,5Gb,2014-09-13
ERX555946[accn],Illumina HiSeq 2000,ERR599134,"42,401,297",8.4G,5Gb,2014-09-13
ERX555909[accn],Illumina HiSeq 2000,ERR598959,"39,588,227",7.8G,4.7Gb,2014-09-13
ERX555909[accn],Illumina HiSeq 2000,ERR598959,"39,588,227",7.8G,4.7Gb,2014-09-13
ERX555978[accn],Illumina HiSeq 2000,ERR598991,"81,065,985",16G,10.3Gb,2014-09-13
ERX555978[accn],Illumina HiSeq 2000,ERR598991,"81,065,985",16G,10.3Gb,2014-09-13
ERX552240[accn],Illumina HiSeq 2000,ERR594328,"104,201,672",21G,13.2Gb,2014-09-07
ERX552240[accn],Illumina HiSeq 2000,ERR594328,"104,201,672",21G,13.2Gb,2014-09-07
ERX555956[accn],Illumina HiSeq 2000,ERR598975,"37,677,371",7.4G,4.5Gb,2014-09-13
ERX555956[accn],Illumina HiSeq 2000,ERR598975,"37,677,371",7.4G,4.5Gb,2014-09-13
ERX556025[accn],Illumina HiSeq 2000,ERR599111,"187,030,708",36.6G,24.2Gb,2014-09-13
ERX556025[accn],Illumina HiSeq 2000,ERR599111,"187,030,708",36.6G,24.2Gb,2014-09-13
ERX556073[accn],Illumina HiSeq 2000,ERR598966,"43,069,804",8.6G,4.9Gb,2014-09-13
ERX556073[accn],Illumina HiSeq 2000,ERR598966,"43,069,804",8.6G,4.9Gb,2014-09-13
ERX555943[accn],Illumina HiSeq 2000,ERR599143,"82,513,154",16.3G,10.5Gb,2014-09-13
ERX555943[accn],Illumina HiSeq 2000,ERR599143,"82,513,154",16.3G,10.5Gb,2014-09-13
ERX552247[accn],Illumina HiSeq 2000,ERR594334,"23,962,301",4.8G,2.7Gb,2014-09-07
ERX552247[accn],Illumina HiSeq 2000,ERR594334,"23,962,301",4.8G,2.7Gb,2014-09-07
ERX140300[accn],454 GS FLX Titanium,ERR164414,"113,801",64.5M,141.5Mb,2013-04-18
ERX140303[accn],454 GS FLX Titanium,ERR164419,"650,025",372.4M,811Mb,2013-04-18
ERX556135[accn],Illumina HiSeq 2000,ERR598974,"32,688,174",6.5G,3.9Gb,2014-09-13
ERX556135[accn],Illumina HiSeq 2000,ERR598974,"32,688,174",6.5G,3.9Gb,2014-09-13
ERX556019[accn],Illumina HiSeq 2000,ERR599028,"168,362,651",33.2G,21.9Gb,2014-09-13
ERX556019[accn],Illumina HiSeq 2000,ERR599028,"168,362,651",33.2G,21.9Gb,2014-09-13
ERX556069[accn],Illumina HiSeq 2000,ERR599031,"29,275,624",5.8G,3.6Gb,2014-09-13
ERX556069[accn],Illumina HiSeq 2000,ERR599031,"29,275,624",5.8G,3.6Gb,2014-09-13
ERX556027[accn],Illumina HiSeq 2000,ERR599062,"170,126,485",33.5G,21.7Gb,2014-09-13
ERX556027[accn],Illumina HiSeq 2000,ERR599062,"170,126,485",33.5G,21.7Gb,2014-09-13
ERX552294[accn],Illumina HiSeq 2000,ERR594290,"77,851,600",15.7G,10.2Gb,2014-09-07
ERX552294[accn],Illumina HiSeq 2000,ERR594290,"77,851,600",15.7G,10.2Gb,2014-09-07
ERX552299[accn],Illumina HiSeq 2000,ERR594345,"188,517,258",38.1G,24.6Gb,2014-09-07
ERX552299[accn],Illumina HiSeq 2000,ERR594345,"188,517,258",38.1G,24.6Gb,2014-09-07
ERX556006[accn],Illumina HiSeq 2000,ERR599102,"91,220,211",18G,11.8Gb,2014-09-13
ERX556006[accn],Illumina HiSeq 2000,ERR599102,"91,220,211",18G,11.8Gb,2014-09-13
ERX556116[accn],Illumina HiSeq 2000,ERR599158,"39,699,921",8G,4.6Gb,2014-09-13
ERX556116[accn],Illumina HiSeq 2000,ERR599158,"39,699,921",8G,4.6Gb,2014-09-13
ERX552267[accn],Illumina HiSeq 2000,ERR594330,"35,266,822",7.1G,4Gb,2014-09-07
ERX552267[accn],Illumina HiSeq 2000,ERR594330,"35,266,822",7.1G,4Gb,2014-09-07
ERX140288[accn],454 GS FLX Titanium,ERR164418,"747,681",425.2M,918.1Mb,2013-04-18
ERX556061[accn],Illumina HiSeq 2000,ERR598949,"31,343,525",6.2G,3.6Gb,2014-09-13
ERX556061[accn],Illumina HiSeq 2000,ERR598949,"31,343,525",6.2G,3.6Gb,2014-09-13
ERX556034[accn],Illumina HiSeq 2000,ERR599082,"178,499,808",34.9G,23.4Gb,2014-09-13
ERX556034[accn],Illumina HiSeq 2000,ERR599082,"178,499,808",34.9G,23.4Gb,2014-09-13
ERX555980[accn],Illumina HiSeq 2000,ERR599109,"38,804,069",7.7G,4.6Gb,2014-09-13
ERX555980[accn],Illumina HiSeq 2000,ERR599109,"38,804,069",7.7G,4.6Gb,2014-09-13
ERX556078[accn],Illumina HiSeq 2000,ERR599167,"91,191,543",17.7G,11.9Gb,2014-09-13
ERX556078[accn],Illumina HiSeq 2000,ERR599167,"91,191,543",17.7G,11.9Gb,2014-09-13
ERX552273[accn],Illumina HiSeq 2000,ERR594312,"78,766,778",15.9G,10Gb,2014-09-07
ERX552273[accn],Illumina HiSeq 2000,ERR594312,"78,766,778",15.9G,10Gb,2014-09-07
ERX140290[accn],454 GS FLX Titanium,ERR164426,"755,914",427.3M,927.6Mb,2013-04-18
ERX552289[accn],Illumina HiSeq 2000,ERR594327,"24,982,304",5G,2.9Gb,2014-09-07
ERX552289[accn],Illumina HiSeq 2000,ERR594327,"24,982,304",5G,2.9Gb,2014-09-07
ERX140287[accn],454 GS FLX Titanium,ERR164415,"737,840",403.5M,881.8Mb,2013-04-18
ERX556015[accn],Illumina HiSeq 2000,ERR599145,"169,022,446",33.5G,20.8Gb,2014-09-13
ERX556015[accn],Illumina HiSeq 2000,ERR599145,"169,022,446",33.5G,20.8Gb,2014-09-13
ERX556021[accn],Illumina HiSeq 2000,ERR599037,"97,469,834",19G,12.3Gb,2014-09-13
ERX556021[accn],Illumina HiSeq 2000,ERR599037,"97,469,834",19G,12.3Gb,2014-09-13
ERX556100[accn],Illumina HiSeq 2000,ERR599172,"40,864,691",8.1G,5Gb,2014-09-13
ERX556100[accn],Illumina HiSeq 2000,ERR599172,"40,864,691",8.1G,5Gb,2014-09-13
ERX552263[accn],Illumina HiSeq 2000,ERR594346,"91,921,332",18.6G,11.5Gb,2014-09-07
ERX552263[accn],Illumina HiSeq 2000,ERR594346,"91,921,332",18.6G,11.5Gb,2014-09-07
ERX140293[accn],454 GS FLX Titanium,ERR164412,"731,726",408.6M,889.7Mb,2013-04-18
ERX555983[accn],Illumina HiSeq 2000,ERR599011,"33,118,603",6.6G,3.9Gb,2014-09-13
ERX555983[accn],Illumina HiSeq 2000,ERR599011,"33,118,603",6.6G,3.9Gb,2014-09-13
ERX555906[accn],Illumina HiSeq 2000,ERR599074,"187,133,430",36.8G,24.4Gb,2014-09-13
ERX555906[accn],Illumina HiSeq 2000,ERR599074,"187,133,430",36.8G,24.4Gb,2014-09-13
ERX552259[accn],Illumina HiSeq 2000,ERR594295,"28,232,803",5.7G,3.3Gb,2014-09-07
ERX552259[accn],Illumina HiSeq 2000,ERR594295,"28,232,803",5.7G,3.3Gb,2014-09-07
ERX556125[accn],Illumina HiSeq 2000,ERR598977,"38,060,321",7.2G,4.2Gb,2014-09-13
ERX556125[accn],Illumina HiSeq 2000,ERR598977,"38,060,321",7.2G,4.2Gb,2014-09-13
ERX555976[accn],Illumina HiSeq 2000,ERR599053,"193,639,324",38.2G,25.2Gb,2014-09-13
ERX555976[accn],Illumina HiSeq 2000,ERR599053,"193,639,324",38.2G,25.2Gb,2014-09-13
ERX556052[accn],Illumina HiSeq 2000,ERR599075,"164,425,550",32.4G,21.3Gb,2014-09-13
ERX556052[accn],Illumina HiSeq 2000,ERR599075,"164,425,550",32.4G,21.3Gb,2014-09-13
ERX556118[accn],Illumina HiSeq 2000,ERR599141,"36,435,982",6.9G,3.9Gb,2014-09-13
ERX556118[accn],Illumina HiSeq 2000,ERR599141,"36,435,982",6.9G,3.9Gb,2014-09-13
ERX556136[accn],Illumina HiSeq 2000,ERR599013,"32,056,090",6.1G,3.5Gb,2014-09-13
ERX556136[accn],Illumina HiSeq 2000,ERR599013,"32,056,090",6.1G,3.5Gb,2014-09-13
ERX556098[accn],Illumina HiSeq 2000,ERR599130,"182,963,807",35.9G,24.3Gb,2014-09-13
ERX556098[accn],Illumina HiSeq 2000,ERR599130,"182,963,807",35.9G,24.3Gb,2014-09-13
ERX140297[accn],454 GS FLX Titanium,ERR164411,"678,020",408.8M,860.8Mb,2013-04-18
ERX556132[accn],Illumina HiSeq 2000,ERR599045,"33,398,279",6.7G,3.9Gb,2014-09-13
ERX556132[accn],Illumina HiSeq 2000,ERR599045,"33,398,279",6.7G,3.9Gb,2014-09-13
ERX556105[accn],Illumina HiSeq 2000,ERR599054,"162,120,962",32.1G,20.6Gb,2014-09-13
ERX556105[accn],Illumina HiSeq 2000,ERR599054,"162,120,962",32.1G,20.6Gb,2014-09-13
ERX140298[accn],454 GS FLX Titanium,ERR164423,"692,670",388.9M,849.3Mb,2013-04-18
ERX556122[accn],Illumina HiSeq 2000,ERR599019,"32,667,132",6.5G,3.8Gb,2014-09-13
ERX556122[accn],Illumina HiSeq 2000,ERR599019,"32,667,132",6.5G,3.8Gb,2014-09-13
ERX556056[accn],Illumina HiSeq 2000,ERR599138,"216,979,077",42.6G,29.4Gb,2014-09-13
ERX556056[accn],Illumina HiSeq 2000,ERR599138,"216,979,077",42.6G,29.4Gb,2014-09-13
ERX552245[accn],Illumina HiSeq 2000,ERR594314,"90,667,820",18.3G,11.2Gb,2014-09-07
ERX552245[accn],Illumina HiSeq 2000,ERR594314,"90,667,820",18.3G,11.2Gb,2014-09-07
ERX140292[accn],454 GS FLX Titanium,ERR164425,"750,010",434.1M,932.1Mb,2013-04-18
ERX556014[accn],Illumina HiSeq 2000,ERR599098,"29,188,354",5.8G,3.3Gb,2014-09-13
ERX556014[accn],Illumina HiSeq 2000,ERR599098,"29,188,354",5.8G,3.3Gb,2014-09-13
ERX555985[accn],Illumina HiSeq 2000,ERR599139,"173,095,638",34.4G,21.8Gb,2014-09-13
ERX555985[accn],Illumina HiSeq 2000,ERR599139,"173,095,638",34.4G,21.8Gb,2014-09-13
ERX556063[accn],Illumina HiSeq 2000,ERR599002,"159,178,051",31.6G,20Gb,2014-09-13
ERX556063[accn],Illumina HiSeq 2000,ERR599002,"159,178,051",31.6G,20Gb,2014-09-13
ERX555923[accn],Illumina HiSeq 2000,ERR599016,"35,295,532",7.1G,4Gb,2014-09-13
ERX555923[accn],Illumina HiSeq 2000,ERR599016,"35,295,532",7.1G,4Gb,2014-09-13
ERX555971[accn],Illumina HiSeq 2000,ERR599057,"162,387,844",32.2G,20.8Gb,2014-09-13
ERX555971[accn],Illumina HiSeq 2000,ERR599057,"162,387,844",32.2G,20.8Gb,2014-09-13
ERX555992[accn],Illumina HiSeq 2000,ERR599112,"217,469,381",42.2G,29.4Gb,2014-09-13
ERX555992[accn],Illumina HiSeq 2000,ERR599112,"217,469,381",42.2G,29.4Gb,2014-09-13
ERX555945[accn],Illumina HiSeq 2000,ERR599058,"168,192,870",32.3G,22.4Gb,2014-09-13
ERX555945[accn],Illumina HiSeq 2000,ERR599058,"168,192,870",32.3G,22.4Gb,2014-09-13
ERX556068[accn],Illumina HiSeq 2000,ERR599026,"168,855,931",33.5G,20.4Gb,2014-09-13
ERX556068[accn],Illumina HiSeq 2000,ERR599026,"168,855,931",33.5G,20.4Gb,2014-09-13
ERX556129[accn],Illumina HiSeq 2000,ERR599012,"145,714,747",28.9G,18.3Gb,2014-09-13
ERX556129[accn],Illumina HiSeq 2000,ERR599012,"145,714,747",28.9G,18.3Gb,2014-09-13
ERX556096[accn],Illumina HiSeq 2000,ERR598970,"42,483,957",9G,5.2Gb,2014-09-13
ERX556096[accn],Illumina HiSeq 2000,ERR598970,"42,483,957",9G,5.2Gb,2014-09-13
ERX556012[accn],Illumina HiSeq 2000,ERR599088,"41,923,308",8.7G,5.1Gb,2014-09-13
ERX556012[accn],Illumina HiSeq 2000,ERR599088,"41,923,308",8.7G,5.1Gb,2014-09-13
ERX556127[accn],Illumina HiSeq 2000,ERR599150,"230,323,899",45.7G,28.9Gb,2014-09-13
ERX556127[accn],Illumina HiSeq 2000,ERR599150,"230,323,899",45.7G,28.9Gb,2014-09-13
ERX555989[accn],Illumina HiSeq 2000,ERR599021,"44,912,091",8.8G,5.5Gb,2014-09-13
ERX555989[accn],Illumina HiSeq 2000,ERR599021,"44,912,091",8.8G,5.5Gb,2014-09-13
ERX555905[accn],Illumina HiSeq 2000,ERR599164,"77,554,069",15.1G,10Gb,2014-09-13
ERX555905[accn],Illumina HiSeq 2000,ERR599164,"77,554,069",15.1G,10Gb,2014-09-13
ERX555948[accn],Illumina HiSeq 2000,ERR598972,"40,411,436",8.1G,5Gb,2014-09-13
ERX555948[accn],Illumina HiSeq 2000,ERR598972,"40,411,436",8.1G,5Gb,2014-09-13
ERX556119[accn],Illumina HiSeq 2000,ERR599023,"125,264,316",24.2G,16.4Gb,2014-09-13
ERX556119[accn],Illumina HiSeq 2000,ERR599023,"125,264,316",24.2G,16.4Gb,2014-09-13
ERX556087[accn],Illumina HiSeq 2000,ERR599025,"39,513,746",7.9G,4.9Gb,2014-09-13
ERX556087[accn],Illumina HiSeq 2000,ERR599025,"39,513,746",7.9G,4.9Gb,2014-09-13
ERX552266[accn],Illumina HiSeq 2000,ERR594324,"62,694,109",12.7G,7.7Gb,2014-09-07
ERX552266[accn],Illumina HiSeq 2000,ERR594324,"62,694,109",12.7G,7.7Gb,2014-09-07
ERX555970[accn],Illumina HiSeq 2000,ERR598979,"47,194,699",9.1G,5.6Gb,2014-09-13
ERX555970[accn],Illumina HiSeq 2000,ERR598979,"47,194,699",9.1G,5.6Gb,2014-09-13
ERX556091[accn],Illumina HiSeq 2000,ERR599146,"97,905,348",19.2G,12.8Gb,2014-09-13
ERX556091[accn],Illumina HiSeq 2000,ERR599146,"97,905,348",19.2G,12.8Gb,2014-09-13
ERX552286[accn],Illumina HiSeq 2000,ERR594320,"88,258,112",17.8G,11.2Gb,2014-09-07
ERX552286[accn],Illumina HiSeq 2000,ERR594320,"88,258,112",17.8G,11.2Gb,2014-09-07
ERX555922[accn],Illumina HiSeq 2000,ERR598960,"194,078,658",38.2G,24.8Gb,2014-09-13
ERX555922[accn],Illumina HiSeq 2000,ERR598960,"194,078,658",38.2G,24.8Gb,2014-09-13
ERX555972[accn],Illumina HiSeq 2000,ERR599034,"29,284,233",5.8G,3.5Gb,2014-09-13
ERX555972[accn],Illumina HiSeq 2000,ERR599034,"29,284,233",5.8G,3.5Gb,2014-09-13
ERX556072[accn],Illumina HiSeq 2000,ERR598990,"56,663,585",11G,7Gb,2014-09-13
ERX556072[accn],Illumina HiSeq 2000,ERR598990,"56,663,585",11G,7Gb,2014-09-13
ERX555996[accn],Illumina HiSeq 2000,ERR599018,"24,680,500",4.8G,2.9Gb,2014-09-13
ERX555996[accn],Illumina HiSeq 2000,ERR599018,"24,680,500",4.8G,2.9Gb,2014-09-13
ERX556023[accn],Illumina HiSeq 2000,ERR599110,"135,439,143",26.2G,17.2Gb,2014-09-13
ERX556023[accn],Illumina HiSeq 2000,ERR599110,"135,439,143",26.2G,17.2Gb,2014-09-13
ERX552283[accn],Illumina HiSeq 2000,ERR594291,"93,685,458",18.9G,11.9Gb,2014-09-07
ERX552283[accn],Illumina HiSeq 2000,ERR594291,"93,685,458",18.9G,11.9Gb,2014-09-07
ERX556107[accn],Illumina HiSeq 2000,ERR598973,"36,385,625",7.6G,4.7Gb,2014-09-13
ERX556107[accn],Illumina HiSeq 2000,ERR598973,"36,385,625",7.6G,4.7Gb,2014-09-13
ERX556004[accn],Illumina HiSeq 2000,ERR599068,"36,796,981",7.6G,4.7Gb,2014-09-13
ERX556004[accn],Illumina HiSeq 2000,ERR599068,"36,796,981",7.6G,4.7Gb,2014-09-13
ERX555958[accn],Illumina HiSeq 2000,ERR599173,"87,183,074",17G,11.3Gb,2014-09-13
ERX555958[accn],Illumina HiSeq 2000,ERR599173,"87,183,074",17G,11.3Gb,2014-09-13
ERX556046[accn],Illumina HiSeq 2000,ERR598982,"37,527,741",7.8G,4.9Gb,2014-09-13
ERX556046[accn],Illumina HiSeq 2000,ERR598982,"37,527,741",7.8G,4.9Gb,2014-09-13
ERX556113[accn],Illumina HiSeq 2000,ERR599107,"37,400,168",7.7G,4.9Gb,2014-09-13
ERX556113[accn],Illumina HiSeq 2000,ERR599107,"37,400,168",7.7G,4.9Gb,2014-09-13
ERX556109[accn],Illumina HiSeq 2000,ERR598994,"39,041,527",8.1G,4.8Gb,2014-09-13
ERX556109[accn],Illumina HiSeq 2000,ERR598994,"39,041,527",8.1G,4.8Gb,2014-09-13
ERX556084[accn],Illumina HiSeq 2000,ERR599144,"39,615,848",8.3G,4.8Gb,2014-09-13
ERX556084[accn],Illumina HiSeq 2000,ERR599144,"39,615,848",8.3G,4.8Gb,2014-09-13
ERX552270[accn],Illumina HiSeq 2000,ERR594313,"174,220,439",35.2G,21.7Gb,2014-09-07
ERX552270[accn],Illumina HiSeq 2000,ERR594313,"174,220,439",35.2G,21.7Gb,2014-09-07
ERX552261[accn],Illumina HiSeq 2000,ERR594325,"174,320,759",35.2G,21.8Gb,2014-09-07
ERX552261[accn],Illumina HiSeq 2000,ERR594325,"174,320,759",35.2G,21.8Gb,2014-09-07
ERX555969[accn],Illumina HiSeq 2000,ERR598947,"157,763,425",31.3G,19.4Gb,2014-09-13
ERX555969[accn],Illumina HiSeq 2000,ERR598947,"157,763,425",31.3G,19.4Gb,2014-09-13
ERX556011[accn],Illumina HiSeq 2000,ERR599131,"29,092,053",5.8G,3.4Gb,2014-09-13
ERX556011[accn],Illumina HiSeq 2000,ERR599131,"29,092,053",5.8G,3.4Gb,2014-09-13
ERX552301[accn],Illumina HiSeq 2000,ERR594302,"181,268,998",36.6G,23.3Gb,2014-09-07
ERX552301[accn],Illumina HiSeq 2000,ERR594302,"181,268,998",36.6G,23.3Gb,2014-09-07
ERX556297[accn],Illumina HiSeq 2000,ERR599248,"140,481,166",27.7G,16.2Gb,2014-09-16
ERX556297[accn],Illumina HiSeq 2000,ERR599248,"140,481,166",27.7G,16.2Gb,2014-09-16
ERX555986[accn],Illumina HiSeq 2000,ERR599129,"36,058,089",7.2G,4.7Gb,2014-09-13
ERX555986[accn],Illumina HiSeq 2000,ERR599129,"36,058,089",7.2G,4.7Gb,2014-09-13
ERX556071[accn],Illumina HiSeq 2000,ERR599171,"36,508,689",7.4G,4.8Gb,2014-09-13
ERX556071[accn],Illumina HiSeq 2000,ERR599171,"36,508,689",7.4G,4.8Gb,2014-09-13
ERX555975[accn],Illumina HiSeq 2000,ERR599174,"74,463,747",14.1G,9.8Gb,2014-09-13
ERX555975[accn],Illumina HiSeq 2000,ERR599174,"74,463,747",14.1G,9.8Gb,2014-09-13
ERX552302[accn],Illumina HiSeq 2000,ERR594318,"169,647,248",34.3G,21Gb,2014-09-07
ERX552302[accn],Illumina HiSeq 2000,ERR594318,"169,647,248",34.3G,21Gb,2014-09-07
ERX552277[accn],Illumina HiSeq 2000,ERR594297,"178,203,533",36G,23.1Gb,2014-09-07
ERX552277[accn],Illumina HiSeq 2000,ERR594297,"178,203,533",36G,23.1Gb,2014-09-07
ERX555939[accn],Illumina HiSeq 2000,ERR599017,"66,324,517",12.6G,8.7Gb,2014-09-13
ERX555939[accn],Illumina HiSeq 2000,ERR599017,"66,324,517",12.6G,8.7Gb,2014-09-13
ERX556038[accn],Illumina HiSeq 2000,ERR599056,"32,450,140",6.6G,4.1Gb,2014-09-13
ERX556038[accn],Illumina HiSeq 2000,ERR599056,"32,450,140",6.6G,4.1Gb,2014-09-13
ERX556041[accn],Illumina HiSeq 2000,ERR599103,"32,597,205",6.7G,4.2Gb,2014-09-13
ERX556041[accn],Illumina HiSeq 2000,ERR599103,"32,597,205",6.7G,4.2Gb,2014-09-13
ERX552244[accn],Illumina HiSeq 2000,ERR594294,"171,155,104",34.6G,21.7Gb,2014-09-07
ERX552244[accn],Illumina HiSeq 2000,ERR594294,"171,155,104",34.6G,21.7Gb,2014-09-07
ERX552258[accn],Illumina HiSeq 2000,ERR594348,"142,720,902",28.8G,17.9Gb,2014-09-07
ERX552258[accn],Illumina HiSeq 2000,ERR594348,"142,720,902",28.8G,17.9Gb,2014-09-07
ERX556111[accn],Illumina HiSeq 2000,ERR599135,"42,702,235",8G,5.2Gb,2014-09-13
ERX556111[accn],Illumina HiSeq 2000,ERR599135,"42,702,235",8G,5.2Gb,2014-09-13
ERX555918[accn],Illumina HiSeq 2000,ERR599165,"88,675,089",16.9G,11.4Gb,2014-09-13
ERX555918[accn],Illumina HiSeq 2000,ERR599165,"88,675,089",16.9G,11.4Gb,2014-09-13
ERX552255[accn],Illumina HiSeq 2000,ERR594349,"192,910,842",39G,23.9Gb,2014-09-07
ERX552255[accn],Illumina HiSeq 2000,ERR594349,"192,910,842",39G,23.9Gb,2014-09-07
ERX552298[accn],Illumina HiSeq 2000,ERR594335,"178,378,254",36G,22Gb,2014-09-07
ERX552298[accn],Illumina HiSeq 2000,ERR594335,"178,378,254",36G,22Gb,2014-09-07
ERX556016[accn],Illumina HiSeq 2000,ERR599044,"166,775,737",32.8G,21.6Gb,2014-09-13
ERX556016[accn],Illumina HiSeq 2000,ERR599044,"166,775,737",32.8G,21.6Gb,2014-09-13
ERX556020[accn],Illumina HiSeq 2000,ERR599149,"28,064,082",5.6G,3.3Gb,2014-09-13
ERX556020[accn],Illumina HiSeq 2000,ERR599149,"28,064,082",5.6G,3.3Gb,2014-09-13
ERX552290[accn],Illumina HiSeq 2000,ERR594299,"80,001,776",16.2G,10.2Gb,2014-09-07
ERX552290[accn],Illumina HiSeq 2000,ERR594299,"80,001,776",16.2G,10.2Gb,2014-09-07
ERX552246[accn],Illumina HiSeq 2000,ERR594308,"81,572,153",16.5G,10.1Gb,2014-09-07
ERX552246[accn],Illumina HiSeq 2000,ERR594308,"81,572,153",16.5G,10.1Gb,2014-09-07
ERX552300[accn],Illumina HiSeq 2000,ERR594331,"199,717,657",40.3G,25.5Gb,2014-09-07
ERX552300[accn],Illumina HiSeq 2000,ERR594331,"199,717,657",40.3G,25.5Gb,2014-09-07
ERX556182[accn],Illumina HiSeq 2000,ERR599220,"160,618,632",32.1G,19.2Gb,2014-09-16
ERX556182[accn],Illumina HiSeq 2000,ERR599220,"160,618,632",32.1G,19.2Gb,2014-09-16
ERX556009[accn],Illumina HiSeq 2000,ERR598984,"175,664,334",34.5G,22.7Gb,2014-09-13
ERX556009[accn],Illumina HiSeq 2000,ERR598984,"175,664,334",34.5G,22.7Gb,2014-09-13
ERX555934[accn],Illumina HiSeq 2000,ERR599105,"34,374,500",6.9G,4Gb,2014-09-13
ERX555934[accn],Illumina HiSeq 2000,ERR599105,"34,374,500",6.9G,4Gb,2014-09-13
ERX555987[accn],Illumina HiSeq 2000,ERR599133,"116,570,800",23G,14.5Gb,2014-09-13
ERX555987[accn],Illumina HiSeq 2000,ERR599133,"116,570,800",23G,14.5Gb,2014-09-13
ERX556079[accn],Illumina HiSeq 2000,ERR599137,"47,239,839",9.5G,5.4Gb,2014-09-13
ERX556079[accn],Illumina HiSeq 2000,ERR599137,"47,239,839",9.5G,5.4Gb,2014-09-13
ERX556112[accn],Illumina HiSeq 2000,ERR599005,"99,201,488",19.4G,13Gb,2014-09-13
ERX556112[accn],Illumina HiSeq 2000,ERR599005,"99,201,488",19.4G,13Gb,2014-09-13
ERX555911[accn],Illumina HiSeq 2000,ERR599048,"44,775,584",8.9G,5.3Gb,2014-09-13
ERX555911[accn],Illumina HiSeq 2000,ERR599048,"44,775,584",8.9G,5.3Gb,2014-09-13
