experiment,instrument,run,spots,bases,size,published
SRX2319973[accn],Illumina HiSeq 2500,SRR4831657,"15,460,964",3.9G,2.1Gb,2016-11-09
SRX2319962[accn],Illumina HiSeq 2500,SRR4831646,"7,523,737",2.3G,938.4Mb,2016-11-09
SRX2319960[accn],Illumina HiSeq 2500,SRR4831644,"12,104,433",3.6G,1.5Gb,2016-11-09
SRX2319960[accn],Illumina HiSeq 2500,SRR4831644,"12,104,433",3.6G,1.5Gb,2016-11-09
SRX864952[accn],Illumina HiSeq 2500,SRR1786279,"14,458,013",4.3G,1.8Gb,2015-07-30
SRX864952[accn],Illumina HiSeq 2500,SRR1786279,"14,458,013",4.3G,1.8Gb,2015-07-30
SRX865120[accn],Illumina HiSeq 2500,SRR1786608,"7,062,334",2.1G,1.3Gb,2015-07-31
SRX865120[accn],Illumina HiSeq 2500,SRR1786608,"7,062,334",2.1G,1.3Gb,2015-07-31
SRX865473[accn],Illumina HiSeq 2500,SRR1787940,"20,124,328",6G,2.3Gb,2015-07-31
SRX865473[accn],Illumina HiSeq 2500,SRR1787940,"20,124,328",6G,2.3Gb,2015-07-31
SRX865668[accn],Illumina HiSeq 2500,SRR1788318,"35,168,240",10.6G,6.7Gb,2015-07-31
SRX865668[accn],Illumina HiSeq 2500,SRR1788318,"35,168,240",10.6G,6.7Gb,2015-07-31
SRX866353[accn],Illumina HiSeq 2500,SRR1790489,"8,960,746",2.7G,1.7Gb,2015-07-31
SRX866353[accn],Illumina HiSeq 2500,SRR1790489,"8,960,746",2.7G,1.7Gb,2015-07-31
SRX866600[accn],Illumina HiSeq 2500,SRR1790646,"10,154,480",3G,1.8Gb,2015-07-31
SRX866600[accn],Illumina HiSeq 2500,SRR1790646,"10,154,480",3G,1.8Gb,2015-07-31
SRX866630[accn],Illumina HiSeq 2500,SRR1790676,"30,212,843",9.1G,5.7Gb,2015-07-31
SRX866630[accn],Illumina HiSeq 2500,SRR1790676,"30,212,843",9.1G,5.7Gb,2015-07-31
SRX866632[accn],Illumina HiSeq 2500,SRR1790679,"10,896,624",3.3G,1.9Gb,2015-07-31
SRX866632[accn],Illumina HiSeq 2500,SRR1790679,"10,896,624",3.3G,1.9Gb,2015-07-31
SRX868336[accn],Illumina HiSeq 2500,SRR1792674,"8,421,219",2.5G,1.5Gb,2015-07-31
SRX868336[accn],Illumina HiSeq 2500,SRR1792674,"8,421,219",2.5G,1.5Gb,2015-07-31
SRX869280[accn],Illumina HiSeq 2500,SRR1793861,"8,244,737",2.5G,970.7Mb,2015-07-31
SRX869280[accn],Illumina HiSeq 2500,SRR1793861,"8,244,737",2.5G,970.7Mb,2015-07-31
SRX871251[accn],Illumina HiSeq 2500,SRR1796116,"31,514,623",9.5G,3.6Gb,2015-07-31
SRX871251[accn],Illumina HiSeq 2500,SRR1796116,"31,514,623",9.5G,3.6Gb,2015-07-31
SRX871335[accn],Illumina HiSeq 2500,SRR1796234,"8,030,484",2.4G,1.4Gb,2015-07-31
SRX871335[accn],Illumina HiSeq 2500,SRR1796234,"8,030,484",2.4G,1.4Gb,2015-07-31
SRX2320287[accn],Illumina HiSeq 2500,SRR4833087,"14,935,762",3.7G,2Gb,2016-11-09
SRX2320246[accn],Illumina HiSeq 2500,SRR4833077,"16,364,409",4.1G,2.3Gb,2016-11-09
SRX2320264[accn],Illumina HiSeq 2500,SRR4833081,"8,665,612",2.2G,1.2Gb,2016-11-09
SRX2438288[accn],Illumina HiSeq 2500,SRR5123277,"28,661,790",7.2G,4.1Gb,2016-12-26
SRX2320212[accn],Illumina HiSeq 2500,SRR4833064,"15,732,375",3.9G,2.1Gb,2016-11-09
SRX2320184[accn],Illumina HiSeq 2500,SRR4833056,"21,985,675",5.5G,3Gb,2016-11-09
SRX2438286[accn],Illumina HiSeq 2500,SRR5123275,"33,555,784",8.4G,4.7Gb,2016-12-26
SRX2438285[accn],Illumina HiSeq 2500,SRR5123274,"19,595,428",4.9G,2.7Gb,2016-12-26
SRX2320236[accn],Illumina HiSeq 2500,SRR4833073,"31,319",9.4M,7.1Mb,2016-11-09
SRX2320236[accn],Illumina HiSeq 2500,SRR4833073,"31,319",9.4M,7.1Mb,2016-11-09
SRX2320207[accn],Illumina HiSeq 2500,SRR4833062,"53,773",16.1M,12Mb,2016-11-09
SRX2320207[accn],Illumina HiSeq 2500,SRR4833062,"53,773",16.1M,12Mb,2016-11-09
SRX2320169[accn],Illumina HiSeq 2500,SRR4833053,"19,392,134",4.8G,2.6Gb,2016-11-09
SRX2320273[accn],Illumina HiSeq 2500,SRR4833084,"14,690,598",3.7G,2Gb,2016-11-09
SRX2937227[accn],NextSeq 550,SRR5720327,"27,210,818",8.2G,3.2Gb,2018-05-01
SRX2937227[accn],NextSeq 550,SRR5720327,"27,210,818",8.2G,3.2Gb,2018-05-01
SRX2937228[accn],NextSeq 550,SRR5720326,"37,828,867",11.3G,4.5Gb,2018-05-01
SRX2937228[accn],NextSeq 550,SRR5720326,"37,828,867",11.3G,4.5Gb,2018-05-01
SRX2937221[accn],NextSeq 550,SRR5720333,"27,382,064",8.2G,3.3Gb,2018-05-01
SRX2937221[accn],NextSeq 550,SRR5720333,"27,382,064",8.2G,3.3Gb,2018-05-01
SRX2937222[accn],NextSeq 550,SRR5720332,"22,197,442",6.7G,2.7Gb,2018-05-01
SRX2937222[accn],NextSeq 550,SRR5720332,"22,197,442",6.7G,2.7Gb,2018-05-01
SRX2937214[accn],NextSeq 550,SRR5720340,"22,703,083",6.8G,2.8Gb,2018-05-01
SRX2937214[accn],NextSeq 550,SRR5720340,"22,703,083",6.8G,2.8Gb,2018-05-01
SRX2937213[accn],NextSeq 550,SRR5720341,"30,123,808",9G,3.9Gb,2018-05-01
SRX2937213[accn],NextSeq 550,SRR5720341,"30,123,808",9G,3.9Gb,2018-05-01
SRX2937216[accn],NextSeq 550,SRR5720338,"36,979,656",11.1G,4.5Gb,2018-05-01
SRX2937216[accn],NextSeq 550,SRR5720338,"36,979,656",11.1G,4.5Gb,2018-05-01
SRX2937215[accn],NextSeq 550,SRR5720339,"39,799,254",11.9G,4.8Gb,2018-05-01
SRX2937215[accn],NextSeq 550,SRR5720339,"39,799,254",11.9G,4.8Gb,2018-05-01
SRX2937218[accn],NextSeq 550,SRR5720336,"35,071,483",10.5G,4.2Gb,2018-05-01
SRX2937218[accn],NextSeq 550,SRR5720336,"35,071,483",10.5G,4.2Gb,2018-05-01
SRX2937217[accn],NextSeq 550,SRR5720337,"21,473,448",6.4G,2.6Gb,2018-05-01
SRX2937217[accn],NextSeq 550,SRR5720337,"21,473,448",6.4G,2.6Gb,2018-05-01
SRX2937220[accn],NextSeq 550,SRR5720334,"30,926,179",9.3G,3.7Gb,2018-05-01
SRX2937220[accn],NextSeq 550,SRR5720334,"30,926,179",9.3G,3.7Gb,2018-05-01
